股票代码_firm_id,供应链年份_year,行业_industry,核心企业代码_core,标签_label,总资产净利率ROA_var1,总资产报酬率ROA_var2,净资产收益率ROE_var3,销售净利率_var4,成本费用利润率_var5,营业利润／营业总收入_var6,资产负债率_var7,流动比率_var8,速动比率_var9,现金比率_var10,现金流量利息保障倍数_var11,营业收入净含量=经活现流净÷营总收_var12,经活现流净÷流负_var13,带息负债率_var14,总资产周转率_var15,净资产周转率_var16,现金周转率_var17,营运资金周转率_var18,基本每股收益（同比增长率）_var19,总资产（同比增长率）_var20,净资产（同比增长率）_var21,净利润（同比增长率）_var22,经营活动产生的现金流量净额（同比增长率）_var23,营业总收入（同比增长率）_var24,利润总额（同比增长率）_var25,研发人员数量占比_var26,研发投入总额占营业收入比例_var27,本科生人数占比_var28,ln(上市天数)_var29,应收账款周转率_var30,存货周转率_var31,营业周期_var32,净营业周期_var33,应收账坏账比例=应收账坏准÷总应收账_var34,存货跌价比例=存货跌准÷总存货_var35,预付账款÷流资_var36,核心企业总资产（同比增长率）_var37,核心企业总资产净利率ROA_var38,核心企业总资产报酬率ROA_var39,核心企业净资产收益率ROE_var40,核心企业总资产周转率_var41,核心企业现金比率_var42,核心企业营业利润／营业总收入_var43,核心企业资产负债率_var44,核心企业流动比率_var45,核心企业速动比率_var46,核心企业ln(资产总计)_var47,核心企业ln（经营活动产生的现金流量净额）_var48,行业流动比率_var49,行业速动比率_var50,行业利息保障倍数A_var51,行业资产负债率_var52,行业资产报酬率B_var53,行业总资产净利润率(ROA)B_var54,行业净资产收益率B_var55,行业总资产增长率_var56,行业净利润增长率_var57,客户集中度1_var58,供应商集中度1_var59,客户集中度2_var60,供应商集中度2_var61,客户集中度3_var62,供应商集中度3_var63,供应链集中度_var64,销售额/采购额占比_var65,信息化水平_var66,协同处理能力_var67
688159,2020,C39,1287,0,-6.5673,-7.7588,-8.83,-13.0862,-14.4283,-16.9277,35.0528,2.3266,1.6419,76.5025,-940.5152,-16.0287210205411,-21.6040017558098,43.3809,0.5019,0.8463,538.0581,1.2154,-204.6165,31.3188,64.4009,-237.5808,-2309.991423,-26.6633,-262.3111,64.6195,15.24,67.1717,5.83773044716594,1.7306,2.26,367.3123,209.3275,3.0549021627587,8.1865196020097,0.725848390901117,63.3014,3.1839,5.2557,16.15,2.595,28.3169,1.4359,82.9969,1.2356,0.7695,23.2442145633654,-21.2758529571385,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,18.07,24.34,36.83,61.78,4.253647,12.077474,49.31,1.785,0.223138583233151,6.4062
688595,2020,I65,1287,1,13.0058,13.442,20.33,24.4666,28.8858,24.8932,16.0484,6.5011,5.3105,471.147,1260.2452,13.8346694410164,37.8294936791172,62.0141,0.5316,0.6434,115.0159,0.784,89.6552,196.8238,216.6031,111.873,2248.3085,40.3974,110.3202,64.09,20.51,47.4903,4.54329478227,4.1934,2.171,251.6714,203.2237,4.55507956966187,7.18501287631562,1.38177378250212,63.3014,3.1839,5.2557,16.15,2.595,28.3169,1.4359,82.9969,1.2356,0.7695,23.2442145633654,-21.2758529571385,1.880769,1.595956,11.047085,0.392978,0.03043,0.027184,0.0441,0.102762,-0.106494,10.66,26.04,38.05,67.23,3.082285,11.967809,52.64,7.35,0.176695076245444,6.3617
835237,2020,C38,2125,0,11.061,12.577,16.51,13.2244,18.4987,15.192,27.9928,2.7233,2.0916,103.0869,13918.8231,15.9173430961392,57.6200053319686,14.2154,0.8364,1.2315,633.3375,2.3431,0.0,3.6661,17.2206,1.8336,-26.6627,-2.9416,2.8008,11.3,4.31,6.2136,0.0,3.2565,4.105,198.246,111.8736,6.9746035142217,14.635363004778,0.585236186132265,2.6569,0.6799,2.7609,1.62,0.3412,13.2308,2.181,51.2295,0.8526,0.424,22.0220319399857,16.528189335328,1.404428,1.16873,12.399906,0.560028,0.053709,0.048631,0.110727,0.133323,0.105665,17.81,14.31,52.86,39.45,6.402172,3.724431,46.16,4.13,0.335073016088891,3.0093
832225,2020,C29,2132,0,10.0938,12.0451,15.92,14.558,19.5054,16.1996,37.0082,1.3572,0.7129,3.0298,1144.2976,11.7926159426888,23.7930171072754,36.7814,0.6934,1.0911,4149.5874,5.3935,35.5932,15.8481,14.9091,35.4721,5.1069,8.7989,31.3282,12.0,3.92,8.9194,0.0,4.3321,2.8666,208.6849,120.5036,9.104387574588,2.72912688119952,2.24261559969998,8.0043,2.3795,4.051,4.44,0.5675,18.8358,5.0,44.4478,1.0501,0.7647,22.3687928174057,19.7737189231266,1.603154,1.262365,9.833301,0.439183,0.089096,0.078615,0.143108,0.153038,0.942035,15.26,14.89,31.55,39.31,3.067491,4.150483,35.43,11.65,0.304778366450487,3.96975
300152,2020,N77,2146,0,0.8936,1.5822,1.93,2.5496,2.4528,3.971,36.9654,1.714,1.3638,46.6685,656.8842,15.5647708673584,20.8064239046502,26.6056,0.3505,0.6522,471.7055,3.3407,83.8384,-31.9868,-0.8722,36.5975,126.8699,0.2996,5.4408,15.15,2.18,33.3333,8.20385137218388,1.7183,3.5005,312.3519,62.2477,25.2595007288949,47.8910234512414,5.55732283952453,13.3609,2.8622,4.217,15.97,0.2633,16.8219,15.4467,82.0653,1.4199,0.3342,26.3883451556307,21.0356346047735,0.975344,0.892016,2.652258,0.639998,0.03079,0.017554,0.048205,0.093758,-0.141411,5.43,8.36,20.1,25.25,0.845882,1.452991,22.68,5.35,0.425749770569795,1.89835
300447,2020,C38,2179,0,8.7675,9.3188,11.94,20.1501,25.7919,20.6215,30.2572,2.6131,1.8462,60.3569,54.772,0.544329142584328,0.719271258439681,33.1666,0.4351,0.6075,284.7784,0.89,6.1247,20.5413,13.4275,3.7668,-95.596,13.9568,34.0737,23.94,8.67,39.5455,7.64012317269536,1.9668,1.274,465.613,347.9121,6.67223740186706,1.24665113517398,3.2363227309402,27.0062,8.9162,9.8233,16.08,0.6,54.7674,16.1301,45.3928,1.9072,1.5643,23.6791349720562,20.9598740579234,1.404428,1.16873,12.399906,0.560028,0.053709,0.048631,0.110727,0.133323,0.105665,30.8,16.5,33.76,45.41,12.6161115,4.866495,39.59,16.5,0.20825140138405,1.9987
688788,2020,C39,2179,0,8.2016,9.0152,15.21,26.8285,41.4816,28.6216,8.7435,11.6496,10.4375,711.8648,624.0303,8.4433732359074,21.0381189474273,17.2854,0.3057,0.3637,69.0976,0.3723,-24.213,166.7212,275.801,-18.8276,122.5058,-2.8842,-21.2586,59.33,27.74,52.605,4.24849524204936,0.8103,0.7715,910.9034,615.4824,7.82556323122546,8.7142625939848,0.063546240213442,27.0062,8.9162,9.8233,16.08,0.6,54.7674,16.1301,45.3928,1.9072,1.5643,23.6791349720562,20.9598740579234,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,50.61,18.84,93.02,62.09,33.066852,8.791035,77.56,8.35,0.139036585527166,1.74745
835640,2020,C39,2179,0,9.1711,10.235,16.85,13.9232,17.8589,15.2205,42.6007,1.8407,1.6099,66.9131,1226.9772,6.72513651940948,8.75513781304688,12.595,0.6587,1.2095,379.0296,1.9735,8.8327,59.4659,87.4202,16.89,-18.7805,4.5023,17.3003,13.32,7.72,21.0084,5.05624580534831,2.3298,4.2556,239.1141,121.3901,5.62284637382438,3.67693559058655,0.225560807486787,27.0062,8.9162,9.8233,16.08,0.6,54.7674,16.1301,45.3928,1.9072,1.5643,23.6791349720562,20.9598740579234,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,30.8,10.52,78.38,39.54,17.728092,3.300202,58.96,10.52,0.148862399177327,3.4895
872190,2020,C39,2183,0,6.0854,7.6421,17.65,2.6332,3.2049,3.1377,60.2658,1.618,1.0325,38.3084,-3620.0577,-8.63289342237417,-34.9164139651577,10.0742,2.304364,6.18009000000001,831.8835,7.0822,5.477,-8.6265,16.3039,4.579,-2279.8734,7.8176,2.5743,56.95,3.35,75.6944,0.0,43.7055,6.1069,67.1866,3.3591,20.2526237564159,0.235911436982561,0.0590152197095567,1.0194,0.2006,3.679,2.07,1.6175,35.6907,0.1257,80.572,1.131,0.8404,24.4687246971896,21.4641263087229,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,49.38,34.24,76.22,69.55,26.230014,15.363079,72.89,49.38,0.263111411743629,7.9707
688086,2020,C39,2313,0,3.8291,3.8836,4.96,16.6837,22.2097,18.3823,33.5939,2.8937,2.3866,152.4536,2065.648,31.7766868604174,21.7659345456525,24.6679,0.2295,0.3587,78.8771,0.4867,-53.6082,105.3893,137.8206,154.5337,320.2889,99.9427,164.4373,32.52,14.41,46.0123,5.73334127689775,0.8191,1.8806,630.9351,522.2591,10.0921205206899,0.710743388170885,2.78438249237368,-4.9146,-7.536178,-6.017576,-17.2362,0.5809,13.1152,-11.857822,65.5171,1.2159,0.9032,22.6121930715691,-15.8573464051458,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,12.96,13.92,50.38,37.79,5.296551,3.403631,44.09,4.75,0.12610796385331,2.1223
838163,2020,C29,2352,0,12.6028,14.5536,16.12,15.8277,22.278,18.3803,19.31,3.7744,2.5401,189.0904,13702.0252,16.6701774570768,62.2470510684297,11.1718,0.7962,0.9776,374.1126,1.7828,53.8462,63.9826,59.9955,64.483,19.5244,23.1309,64.2892,11.07,4.33,7.6923,5.05624580534831,7.3365,2.9717,170.2125,96.0499,8.5858317084206,0.511446576509338,2.21674213583961,20.1271,6.8063,10.6725,15.2,1.5119,54.2824,6.5821,48.9388,1.236,1.0205,25.4342368220021,23.1501831001652,1.603154,1.262365,9.833301,0.439183,0.089096,0.078615,0.143108,0.153038,0.942035,9.82,8.41,28.99,30.95,1.885083,2.048419,29.97,9.82,0.145814423584782,48.6043995000002
430198,2020,C39,2415,0,13.0697,14.862,15.71,30.6122,52.1829,34.8096,10.0594,8.3497,8.0186,424.1744,69777.2685,21.7311128196596,72.755324502586,30.7034,0.4269,0.4917,134.5434,0.5959,11.4943,73.2554,91.2814,21.0607,1367.662,17.8633,20.533,36.09,9.45,54.7826,5.05624580534831,0.9884,3.616,463.7825,392.4332,12.332924044226,22.4104413708022,0.34281211630273,17.7071,16.6748,18.0099,27.72,0.7742,113.6349,23.9305,38.5809,2.3943,1.9692,25.2085446932095,23.5013492212609,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,14.37,16.36,35.27,42.91,3.161991,4.646675,39.09,16.36,0.0948770544193023,3.3009
839167,2020,C41,2471,0,15.4912,19.3044,30.33,9.6253,12.4195,10.9655,39.0374,2.2631,2.0464,12.6665,-966.4403,-10.5888750797623,-35.6393428678993,49.3684,1.6094,3.0156,7129.9884,3.9257,77.6119,59.082,134.8808,97.3454,-2309.991423,52.74,100.8466,22.52,3.18,4.6358,5.05624580534831,3.1743,19.2393,132.1225,94.4116,5.21228913161867,5.3070184448513,0.374869701026939,-13.2141,0.1263,2.5776,0.77,0.9144,25.2237,0.0918,73.0356,1.193,1.0031,22.426568688715,18.6910867683099,1.844274,0.881879,2.43819,0.47374,0.021143,0.006225,0.011633,0.009265,-0.83135783,54.11,26.72,99.08,95.7017,39.300918,21.355329,90.4736,26.72,0.11910258856025,12.60935
300461,2020,C35,2475,0,20.2374,11.7298,47.8697000000001,28.7125,16.7999,12.6707,74.0466,1.1254,0.7326,37.8615,132.0275,3.91848047862415,3.6530299019085,31.4284,0.7048,4.5948,517.0562,12.9383,144.0252,22.2206,318.389097,134.4161,-44.8654,-26.1308,117.1477,12.38,3.89,16.2379,7.62705741701893,3.4054,1.6648,321.9567,245.16,6.96315616472247,13.2852439575153,0.185503275117515,41.7896,12.5487,14.0484,30.29,1.5496,40.7479,8.8299,55.8558,1.2918,0.8394,24.971943255997,22.6508972991712,1.534864,1.124773,9.0286,0.527268,0.063139,0.0551,0.115228,0.13684,0.457873,12.47,7.12,47.28,29.14,4.727967,1.725937,38.21,12.47,0.325472096018607,4.4557
300282,2020,C39,2841,0,-28.9048,-29.6732,-33.63,-198.9807,-146.098783,-207.2282,9.14,8.7658,8.1278,674.322,-9351.7671,-72.3110029803925,-86.9521145417539,5.5483,0.1453,0.1655,42.8897,0.2658,-2081.274085,-33.0779,-29.6172,-1596.98299,-563.1382,-47.6062,-1402.458518,26.47,12.67,61.0294,8.09864284375942,1.5365,4.6197,312.2258,160.9653,25.4229743087429,3.77667104268208,1.87013454982337,25.9388,16.9686,17.6588,31.87,1.5203,86.4206,11.9796,41.7184,1.4202,0.9777,23.2538112300004,21.4101524774126,1.522587,1.193897,6.018486,0.516425,0.047958,0.039046,0.08119,0.157677,0.146132,19.05,7.91,39.66,30.11,5.11275,1.916265,34.89,10.46,0.148456211116996,6.167
300049,2021,C35,600511,0,6.149,7.7536,6.67,16.4769,26.8885,21.0079,28.478,4.1829,3.6223,226.3567,8957.0352,23.1847130996223,76.2340140203503,15.6102,0.3732,0.5252,191.0389,1.1141,52.2153,10.2209,12.3913,64.0012,4.0765,11.2628,65.9286,11.94,10.98,35.3488,8.38091517312361,2.928,2.3313,277.3711,192.2325,6.70726558480755,7.0201020082089,2.06650178765009,12.4679,7.3635,9.2317,14.57,1.7743,57.9313,5.2665,47.7508,1.9366,1.6517,24.0365429816847,21.3949089699352,1.597615,1.163991,15.699841,0.515268,0.057323,0.053195,0.109758,0.139323,0.078772,4.95,11.71,12.12,41.01,0.376988,3.721319,26.57,4.95,0.115822375476418,7.69125
839946,2021,C36,600006,0,5.2186,5.7838,8.64,7.9304,9.3633,9.0046,26.6211,2.6745,2.3016,89.7825,-468.1426,-1.71149759834629,-4.4069792466088,15.8217,0.658,1.0843,524.7205,2.1065,-63.4615,5.8063,64.2662,-58.2194,-77.5362,-14.3345,-59.9761,17.14,3.69,7.9284,5.0998664278242,3.8818,5.2898,160.796,78.2613,2.12119320315623,0.0,0.105112353604082,-1.3954,1.9089,1.3287,4.69,0.7766,61.4916,2.4684,58.268,1.4115,1.1747,23.7130629348163,20.7034347735097,1.197179,0.993315,20.770208,0.595941,0.029362,0.027684,0.069344,0.068594,-0.002323,67.95,8.69,90.84,29.87,49.112084,1.956323,60.36,16.68,0.142506775894942,5.5347
301100,2021,C26,600028,0,6.0235,6.7102,13.48,15.2967,20.9955,17.4689,16.6355,5.8046,5.4488,458.566,1370.4844,9.61472199459617,19.1400988279575,35.0471,0.3938,0.4784,75.5261,0.5942,-18.75,147.4605,168.5789,-19.2061,-54.1988,6.7641,-22.0509,18.75,3.28,16.4063,2.63905732961526,3.2235,5.7541,174.244,119.0335,6.97403113137711,1.72908346797486,0.85147921212678,8.6468,4.6938,6.431,9.35,1.513,34.6165,4.1014,51.5131,0.8702,0.494,28.2672036873966,26.140139273616,1.257802,0.95875,13.241126,0.457754,0.104354,0.09515,0.176681,0.17126,1.363954,19.91,18.76,50.85,33.24,6.577243,4.063426,42.05,19.91,0.207611719645291,9.04565
831834,2021,C29,600028,0,16.8755,18.6647,27.7,13.9611,17.7342,15.1367,38.8492,2.2577,1.584,98.9134,4550.7872,15.0622054476275,59.4556151898093,29.8826,1.2088,1.9719,646.1951,3.6997,2.3256,22.7598,22.1034,3.8343,1.3657,22.8678,-1.3987,12.9,4.38,10.6452,0.0,9.256,4.9571,111.5168,71.4295,8.24157031783719,0.0,2.06828782062903,8.6468,4.6938,6.431,9.35,1.513,34.6165,4.1014,51.5131,0.8702,0.494,28.2672036873966,26.140139273616,1.55093,1.165319,11.595244,0.451517,0.070693,0.063819,0.113875,0.17934,-0.089907,6.06,9.74,14.4,27.54,0.544504,1.777004,20.97,9.74,0.314320039749613,8.64715
300907,2021,C34,600067,0,1.5043,1.2286,2.46,1.5698,0.9647,1.7193,43.7582,1.6372,0.9368,47.9885,-944.0549,-4.37663942802949,-9.48143876251313,29.7971,0.9583,1.578,379.2224,2.7542,-77.4267,11.03,-4.9439,-69.9033,-173.9238,38.2014,-83.513,7.91,3.21,5.2717,6.01126717440416,6.2544,3.5731,158.3123,35.0204,1.6956651793554,2.83355068853134,0.959809198552655,-2.5268,-3.8923,-2.1471,-13.03,0.3908,12.2575,-8.6208,65.6415,1.3554,0.226,23.8968257605481,21.5051839619031,1.323799,1.023537,5.234137,0.58936,0.019178,0.014797,0.035859,0.068137,-0.353774,52.9,9.71,85.49,25.83,33.769997,1.633261,55.66,9.71,0.467022921808598,2.0559
300430,2021,C40,600079,0,3.8388,4.4973,5.67,11.3288,14.1811,12.3857,35.2178,1.7197,0.9022,29.136,831.9087,8.86551849852044,9.221974320142,34.2553,0.3389,0.5015,419.6223,1.4133,72.7273,14.0263,4.4052,67.591,-35.2598,19.7287,73.5506,19.96,5.96,27.3973,7.81561053203519,2.3528,0.9396,536.151,443.4487,21.1111943934158,0.198537907054524,5.12599507006453,9.1993,5.4248,8.1028,10.9,0.6131,39.2143,10.9448,55.7931,1.1667,0.912,24.2901399500744,21.5020449322486,2.270965,1.86149,10.923079,0.364389,0.054625,0.048958,0.078004,0.101108,-0.193427,4.65,4.21,13.81,15.88,0.428475,0.53142,15.8453,2.24,0.293961609572507,2.51645
301075,2021,C27,600079,0,10.7753,11.9914,17.25,12.4355,15.7294,13.8598,7.3747,11.611,11.3639,972.9775,4085.1207,9.0913666515466,76.6833208042625,32.6135,0.8665,1.029,180.9839,1.3677,-31.3725,129.4904,227.1643,-26.5066,-24.341,8.0485,-27.4601,21.4,4.54,24.0803,4.53259949315326,5.3588,4.895,140.7236,-123.2834,6.16273884557662,0.95066674368339,0.677999675583887,9.1993,5.4248,8.1028,10.9,0.6131,39.2143,10.9448,55.7931,1.1667,0.912,24.2901399500744,21.5020449322486,2.035117,1.61762,25.875683,0.342313,0.078771,0.075183,0.114477,0.11774,0.303155,24.2,7.72,59.9,31.46,9.09782,2.10503,45.68,9.52,0.0928744316323179,4.49415
300387,2021,C26,600096,0,2.3274,3.5598,3.28,5.8244,7.497,6.9273,28.7218,3.2938,2.6319,149.0855,779.9554,16.9184273865101,48.914130979406,65.9358,0.3996,0.5601,202.5463,1.2003,-41.6667,-3.0966,-3.2575,-40.6834,14.6334,5.8223,-39.1322,40.33,4.65,19.6667,7.91534816926308,3.7049,4.0648,185.7338,152.634,10.5491335240994,0.0,1.76103562033783,0.2895,7.9276,11.6021,37.511,1.1919,30.4511,8.1151,76.2943,0.7116,0.3969,24.6962373623677,22.7708000157974,1.257802,0.95875,13.241126,0.457754,0.104354,0.09515,0.176681,0.17126,1.363954,10.17,9.84,29.38,26.13,2.20156,1.665894,27.76,10.17,0.244757284650588,6.04405
831278,2021,C34,600104,0,8.2264,9.6444,12.68,11.0872,14.6716,12.6428,36.8775,2.0073,1.4875,34.9584,1343.0281,5.98079603811092,12.0578229297271,29.4793,0.742,1.1394,543.6039,1.9805,8.0,15.5811,8.1965,5.3432,-51.7176,29.3808,8.2481,16.59,5.21,12.8319,0.0,2.8564,3.6721,224.0693,132.0024,6.72721764446317,7.92690111074965,0.57891486083309,-0.271,3.6967,4.4929,9.19,0.8276,40.0451,5.3147,64.1441,1.1343,0.5767,27.5442890042789,23.7966875508223,1.323799,1.023537,5.234137,0.58936,0.019178,0.014797,0.035859,0.068137,-0.353774,10.89,27.5,41.17,52.3,3.559693,9.480494,46.74,5.51,0.173411263301882,7.28505
836807,2021,C30,600111,0,9.3316,11.7386,15.38,11.2693,16.5641,14.4717,35.9628,1.9783,1.2486,32.8351,3388.3088,11.5820279669424,26.7457645080002,2.3836,0.8281,1.3288,1409.4116,2.3783,34.0,8.8859,14.3246,33.5875,39.0617,28.8366,31.5737,12.8028,4.8304,11.7647,0.0,2.8457,2.5666,266.7701,189.1287,3.0604775886243,2.32392571490373,5.26990321010295,29.1045,18.6262,22.2698950000001,37.28,1.0096,71.9693,22.0558,44.6128,2.6622,1.5513,24.2702290336925,22.056570897726,1.340068,0.971145,11.701227,0.486816,0.080758,0.072183,0.140215,0.118863,0.230249,11.97,6.59,31.09,25.95,2.374995,1.391975,28.52,5.52,0.334027141040874,2.4232
688228,2021,I64,600131,0,5.8868,4.526,5.1,18.3571,20.0731,17.0976,16.6373,4.3838,3.2426,207.6982,-2173.3825,-2.43184057113425,-4.40186566357832,17.051,0.3207,0.3718,91.8771,0.5143,-16.5138,18.9283,3.4147,22.8149,-122.7764,52.9036,8.0118,26.22,14.63,68.3805,6.46769872610435,3.1738,4.3346,196.4813,99.4698,7.9508339864792,1.1734587804387,0.606856078829141,3.3214,6.039,6.8108,13.86,0.6659,39.347,10.3127,54.9591,1.4877,1.3976,23.1564490387432,20.2433701403241,1.829675,1.763409,20.366008,0.354364,0.030699,0.0288,0.044525,0.037982,-0.555299,15.69,12.36,35.39,31.83,3.614211,2.496679,33.61,5.36,0.0471800996302977,15.7676
833533,2021,C36,600143,1,7.9763,10.8634,25.78,7.5885,9.7232,8.742,69.7997,0.996,0.713,11.3467,145.289,2.37694850462856,3.38950803412342,56.6039,1.0511,3.2364,1832.8349,16.681664,33.3333,38.5122,18.6886,39.3224,-69.2597,92.9085,41.8678,11.69,3.18,10.6494,0.0,3.3023,5.4316,175.2937,63.0952,5.38720608569319,2.11374696226849,0.243175143030786,48.822,4.103,6.189,10.6,0.9956,23.216,4.7689,65.3845,1.1298,0.726,24.6006978552823,21.5185196373816,1.197179,0.993315,20.770208,0.595941,0.029362,0.027684,0.069344,0.068594,-0.002323,31.22,7.51,86.57,23.78,17.954705,1.261162,55.18,5.44,0.256529329550687,6.3741
300527,2021,C35,600150,0,1.5823,1.9603,2.43,4.0402,4.9095,4.6281,33.4934,2.9578,2.4681,153.9782,-2557.6851,-30.3567882605206,-47.4769291693718,21.0928,0.3916,0.5858,108.4063,0.834,-17.0616,2.6827,1.6378,-28.7887,-644.4289,-6.7499,-26.8384,17.08,6.46,26.6568,7.58781721999343,4.4608,4.1533,167.3811,-10.423,16.3946247026668,0.608915112779928,4.0962545701171,5.1752,0.1482,-0.2239,0.47,0.3818,59.8482,0.4177,66.8931,1.2724,0.7107,25.800950528593,21.4285518879864,1.597615,1.163991,15.699841,0.515268,0.057323,0.053195,0.109758,0.139323,0.078772,29.79,14.95,62.36,40.37,11.934262,4.185736,51.37,11.23,0.196750102916477,2.91045
300965,2021,C39,600150,0,6.5067,6.7357,6.12,35.5396,65.662154,35.8254,10.4429,8.6537,8.1756,598.2082,271544.067855,53.9872053802571,65.880182570395,0.0732,0.1831,0.2129,38.6469,0.2467,-44.3907,162.981,207.6139,-30.4879,-12.0161,-10.6458,-30.6426,39.34,18.98,75.4098,5.60947179518496,0.6795,1.3012,806.469,368.5661,10.0193798539816,3.06084194260008,0.143822292438076,5.1752,0.1482,-0.2239,0.47,0.3818,59.8482,0.4177,66.8931,1.2724,0.7107,25.800950528593,21.4285518879864,1.632511,1.233561,11.327205,0.485777,0.058606,0.052883,0.103984,0.140573,0.469662,82.42,53.99,99.3,77.39,69.049522,31.649923,88.35,9.46,0.161946269947585,1.4844
830839,2021,C34,600188,0,8.51,9.6368,10.3,12.7107,16.4469,14.4269,21.1656,3.2298,2.1932,30.4544,2211.1131,8.88115877107639,27.8941884045696,16.6202,0.6695,0.8253,524.0656,1.2737,-43.9876,11.1261,4.7155,-29.3858,1535.8405,5.5797,-31.3665,12.04,4.52,10.4167,6.0330862217988,3.9909,2.9427,212.5418,154.3854,7.32736558023572,1.22906781164381,0.309070575818857,11.5042,6.7811,10.5509,27.78,0.5551,47.8767,15.9645,66.5783,0.9353,0.6468,26.3886384818612,24.3118189161595,1.323799,1.023537,5.234137,0.58936,0.019178,0.014797,0.035859,0.068137,-0.353774,25.82,18.5,63.4,47.87,10.976552,5.873587,55.64,7.21,0.206038446626738,8.10965
870204,2021,C29,600210,0,12.392,14.4689,18.09,12.9809,16.6353,14.3599,32.2968,1.98,1.3337,55.6649,852.9818,7.10056440302946,24.0443998423282,52.6817,0.9546,1.4051,549.5489,3.8446,30.7692,16.896,16.0201,30.5531,-42.6475,42.0252,27.0849,13.4,5.14,7.4442,0.0,5.8396,5.1296,131.829,89.0874,5.30660660621118,2.51960765583773,1.757046238912,9.8762,5.1896,7.4764,10.16,0.8205,37.8293,8.109,51.1127,1.4262,0.8115,23.2213816279098,20.7554679323657,1.55093,1.165319,11.595244,0.451517,0.070693,0.063819,0.113875,0.17934,-0.089907,15.55,37.28,35.66,59.25,3.518068,15.452333,47.46,3.4,0.310559927298531,4.4287
300288,2021,I65,600227,0,2.9951,3.9313,4.42,13.9279,18.7301,17.059,20.7833,1.7502,1.6691,139.3047,622.4201,17.9642232874419,26.5827100552458,37.9276,0.215,0.2748,107.5975,1.9879,35.7143,1.1216,4.1292,55.4413,4.8209,8.1897,45.4627,18.74,7.61,55.1456,8.19035440376326,8.5969,32.0594,53.1048,-146.0763,5.62770206583783,3.73362362834505,2.85930254854598,-1.1491,-1.2297,-1.1126,-1.62,0.4736,12.4893,-3.0461,31.2704,1.1781,0.6968,22.2449198903332,19.4383250062911,1.951488,1.648859,19.807735,0.383564,0.033111,0.03123,0.050351,0.093112,0.122758,10.9,22.85,41.86,58.28,3.818574,8.609539,50.07,22.85,0.147130985959823,18.805
839729,2021,C27,600267,0,11.3266,11.9844,13.32,25.1268,40.8476,30.0394,12.8274,6.3903,4.7922,362.0935,6175.254,27.702032411815,117.564817476285,2.6296,0.4508,0.5202,120.484,0.7725,13.7931,0.6818,1.9132,13.8637,9.9435,9.3016,18.9307,19.69,6.61,37.1875,6.25766758788264,5.0093,2.9613,193.4345,70.8688,6.86611099637238,11.28176691565,0.0784095957965193,-7.1214,2.5383,4.8134,7.49,0.6033,14.7845,5.7683,62.0862,0.7244,0.4498,23.6872113979892,21.2751513909896,2.035117,1.61762,25.875683,0.342313,0.078771,0.075183,0.114477,0.11774,0.303155,16.7,8.76,31.41,36.88,3.383593,2.786788,34.15,3.32,0.190605213173335,3.0471
873169,2021,C34,600282,0,21.5559,24.9759,27.07,16.5356,23.2968,19.0258,24.2766,2.9666,1.9962,53.6862,7349.9644,13.1565105512526,62.7355073805543,13.1258,1.3036,1.749,1591.7477,2.8951,-7.2464,54.097,60.4934,4.2256,11.5203,27.2661,4.0521,15.12,3.78,3.848133,0.0,4.3886,5.2001,151.2601,109.0259,13.4794505948033,1.88825492866212,6.02507732281987,28.7115,7.7555,9.7458,16.49,1.4331,28.1815,6.6439,52.9561,0.9261,0.5431,24.7785395607873,22.2318468129577,1.323799,1.023537,5.234137,0.58936,0.019178,0.014797,0.035859,0.068137,-0.353774,15.87,6.99,56.88,25.79,7.298352,1.394867,41.34,4.24,0.289039935791989,7.03735
300343,2021,C26,600308,0,15.8573,17.6456,29.67,18.2893,26.4832,19.9291,38.6901,2.2056,1.7336,57.8042,3429.0597,19.9955413398139,71.7286948523567,46.2125,0.867,1.7688,1027.3391,3.5411,412.5,-5.2625,61.4725,449.483,416.501,5.5632,448.8475,29.79,3.67,17.5172,8.14293601043227,11.9905,8.459,72.582,18.8242,9.13879438524713,5.04899903995524,3.80388676968125,8.587,4.9715,6.7739,8.96,0.9588,45.8071,6.807,41.7236,1.1878,0.8734,23.5072941628999,21.2780236323899,1.257802,0.95875,13.241126,0.457754,0.104354,0.09515,0.176681,0.17126,1.363954,13.63,9.53,40.33,33.77,4.226996,2.520256,37.05,8.45,0.184321997917859,8.5077
